,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
GESTFIPS__42,-0.06455218685878608,0.2285136411938669,0.07343972074927292,-1.0031782790054475,0.6659776857049802,-0.03412349683757506,-1.4385023002557096,-0.820704130671556,0.8690132691425331,0.8990682257033095,1.4389317263460397,0.2597761443810479,0.21984601221828654,-0.12262835839844959,0.5302736934448385,-0.3054357540082795,-0.16954737696468447,0.21253366951020425,-0.24329823841736778,-0.23810859421306707,1.069186142376148,-0.35196846309946545,0.3542187664065211,-0.10463679949350617,0.40952704829306597,0.5669247030960436,0.06885886812277858,0.0014322645663173035,-0.3253516611623129,0.08089824821296626,0.040157158713373706,-0.05095939817659367,0.33810893431808187,0.2984097868118212,0.3609401081421091,-0.12227479924852877,-0.4057864968424976,0.025244407757818735,-0.44032404379366546,0.6682605356338899,0.010322342751549026,-0.14578640558796097,0.14131496959962525,-0.5028738895033209,0.09358907286969304,-0.04746330463114857,-0.10989075263736317,0.10409517705803273,-0.012408790036163969,-0.08513046067146526
GESTFIPS__44,-0.28879326340774625,0.021625946862853764,0.03656156732767436,-1.0959056140153625,-0.1452813232644651,-1.5272201792088616,-0.4706517004877263,-0.5063816098511875,1.0230778118250934,-0.27556132161233415,-2.964960862113995,1.8227428481019576,-0.3884945549862194,-0.10209496424997921,-0.35610139761582355,0.03323919725131076,0.5084035458408722,0.28921348020452575,-0.3126410831701849,-0.10881766490978009,0.0688850675535442,0.11840899005472948,-0.04225535908750167,0.02252004653598802,-0.06855683230559265,0.6650073171394197,-0.09426303232619981,-1.1620736724827356,0.1787994073185798,-1.5910571854453264,0.7871481345165415,-1.0112606000554933,-2.2872189301406536,-0.6104589023195496,-0.5915957251355246,-0.4833384475296971,1.4714993840263035,1.8809283911021966,1.6573720418332814,0.8227483932966841,0.16357217465335994,0.14660037391558298,-2.5483972052799793,-1.0354709358007426,0.7642574724683661,-2.4751810840448605,1.2733129282178337,0.1215352018430024,-1.3690470660991267,0.696039672958224
GESTFIPS__45,0.4334432413970938,0.2848506159700942,-0.7233037444852806,-0.35470353909517344,-0.7823570596498174,0.9810035573282336,-0.10653827732421514,1.2032932198193973,0.4557499107323516,-0.6094925963444248,0.02896434286221192,-0.011981567873111507,-0.09795991956970676,0.3269911979458806,0.5008157645777546,-0.14928198053063776,-0.2935209601001322,-0.005244111094611597,-0.09304824383462613,-0.011726084912914565,0.5913683303934415,0.0669980867650356,0.15821331949341194,-0.22027339638694335,-0.37931850244153636,-0.3751565241975524,0.301989868615926,-0.4594313982744955,0.010876312097102244,-0.883946545590436,0.2941875475753403,0.16691578846654864,0.5976776991090181,0.15763536061479727,0.008476911534225627,-1.2645853956975437,-0.39891996846507904,-1.3766505169255128,0.48365960389116225,0.7457677659219955,-0.0827976054331525,0.48060387387012143,0.18356614196856819,1.3903002565676552,-1.1982102870134232,0.9982945469408835,0.3793300420033512,0.002275312117688619,0.3385338866265671,0.2160818506307819
GESTFIPS__46,-0.4559324269670322,0.7301089113998124,-0.5927400419943306,1.2626969121479197,1.3675589585420196,-0.45686695773827257,0.14329256844184526,1.1105306691672303,1.0747623101329293,1.2270582111660522,-0.5652049128296396,-1.3948312535369434,-0.40743397080456084,-0.37335793455048566,-0.6109386399598696,0.25585998583369784,-0.3673021502348131,-0.21000294982228215,0.21757633226925782,-0.26252829481152323,0.18181780445366158,0.10907990874665167,-0.4529387566442072,-0.3795325123668911,0.7490428395252751,-0.7570017187587836,-0.115930166828006,0.7890538877898781,-0.10755320059325936,1.5198069948938706,1.2295174572374434,-0.020057255631891664,-2.0109984028349506,-0.3984939520933187,-0.4357758368467517,0.48412144994906436,-2.816845003321505,0.2792370714629421,2.443439089938926,3.0179781258798273,-1.0368061486213171,-0.010376798573415162,1.0114724670952064,1.1157339066560013,1.3477997642730173,-0.2295625287073141,-1.4144098031139876,-0.0855293505668738,0.1624380673827114,-0.5822853678069262
GESTFIPS__47,0.1524273730416076,0.6993632102898888,-1.1102406952762778,0.6438138321354832,0.1381926036386328,1.3503169065754903,1.0267311988075518,-2.336869395818797,0.27975627269755193,-0.14635655686284138,-0.25944768675410773,0.18233716608700973,0.5628213498284151,0.060376722676379384,-0.04376989069535933,0.3533133062771774,0.4462982773359182,0.1178244104108815,-0.005975995486931458,-0.09947508981563183,-1.263394576084289,-0.5248537142614832,0.0007708798444659281,0.10894576269334957,-0.004512589724784629,0.9479097047815351,-0.6570545341541627,0.20764805427372648,-0.5842168406681332,0.28990049961562425,-0.785340728314501,0.385908213666799,-0.1974227656108965,-0.12252907399975066,0.7418029709613648,-0.4705861084624795,-0.3628707729687409,0.11757413836412074,0.5075652858174219,-0.24316142689203984,-0.3452521735761513,0.8099904444144811,-0.32180743290995556,-0.6974217167516302,-1.4797323404354292,0.43017063700617514,0.07537507382728871,0.2639984859291137,0.6053159667032812,0.32037784012061127
GESTFIPS__48,0.393342988795973,-0.42474794665739946,0.3626819478847217,0.5341218620746011,-1.546289574291866,-0.36272928711353086,-0.03744915040731735,-0.1808429478377085,-0.7719285385459925,1.6609554463492602,-0.1081641048386566,-0.11770191583158343,-0.01292796536387178,0.4012519682325739,-0.23370194714554526,0.2439657860486394,0.7562526113113431,-0.05410133994922224,-0.5121198900875206,0.7586321941534704,0.023009215325067185,0.004449338930843824,0.08893565017321382,0.047671732820622564,0.0024157156193324193,0.1470468509546251,-0.018863947688041435,-0.07982908656629913,-0.14779599576671174,0.3434965245758076,-0.180721724973988,0.12618322001629878,-0.23409212490718811,0.14298520264298906,0.15261942177821747,0.14885698913253845,0.11401447008168455,0.09016934217993222,0.08578575634254644,0.42301660670949354,-0.02677807176662326,0.06434741422260257,-0.2418016429159991,0.06176973317137228,-0.1384073494884522,0.0017000811009146462,-0.06612753715266004,-0.19976859283818593,-0.20831080043717487,0.06844830608346303
GESTFIPS__49,-0.12269101583629952,-0.2596684408334046,0.5482702809289526,1.403364368278476,-0.6584376341418761,-1.623323961657679,-0.06676928637852067,-0.41341699268484405,0.9940670535304053,-1.8494432786753705,1.1525929873850782,-0.116846922396959,-0.02939689472300054,0.13262905756976917,0.004535898176376483,-0.6400037897965565,-0.5823871887184551,0.48446730832964136,0.30342304026765937,-0.17091503508346503,-0.7849480689032219,-0.5679373211104739,0.050707679400325015,0.13860466432301027,-0.5549590003507199,1.3049916189604691,-0.009615450433575543,-0.4574954210220739,-1.2734573605060064,-0.19012368528032214,0.7774622478743407,0.4993295589227858,-0.055687779211744365,1.5397645615859674,-0.9510990686210904,-0.9471323756563416,0.7713548302754585,0.29996455301787106,0.5813533741693148,-0.2909848819313845,0.30966881368200916,1.8201195787613578,0.21564908459481633,0.9669291528514333,-0.1293338226410578,-0.17650330989081728,-1.0155959593034125,-0.26458771184899743,-0.2962561227316127,-0.9106739492555694
GESTFIPS__50,-0.18658960744998776,0.7097733497510487,-0.38951018644565905,-0.3439093407258357,0.19109378722068537,-1.3910429035303207,-0.3833387365677976,-0.6636345102587473,1.0464417024859864,-0.33006953168810044,-3.09978065033112,1.8203245302597657,-0.791758729654024,-0.11843072243702303,0.4280539238897935,-0.4886850425279423,-0.04413903367280955,-0.19013770629428456,-0.5433797073889922,0.02034712000849155,2.783181096836952,0.4720438806947419,0.6247993067056553,-0.5292745408969723,1.1185147630592747,-2.758227997830387,2.387177922339709,-0.25937978101291576,-3.2224052347598033,-0.17610169642812185,-0.7041073582094287,1.7366950324315749,0.7109559682032,0.17693591341380072,-0.02366242792210245,0.5079049656725515,3.7536309385742257,0.7420845266749562,-0.9559203274519404,-3.149159011794133,-0.5794358405133979,-0.7689196784715461,-3.2686584143759356,-0.3281645767055242,-0.516077943577613,2.2014610106399535,3.435716513150608,0.667081250339711,-3.4834764131055285,-0.6954849897107526
GESTFIPS__51,0.2688579607987348,0.03133021704742933,-0.5730371601559799,-0.48946606739689646,-0.7032392943288593,0.9197031044811658,-0.1170212233367487,1.212313425208622,0.45800546063603625,-0.6025750696365247,0.03556618932156011,-0.030052956029728205,-0.13869309190772738,0.39484819195197957,0.257351141228076,-0.09982763893107383,-0.0892184400059565,0.24567756974785432,-0.08321227075518894,-0.0025869936887456184,-0.3312596685210163,0.07971825217444378,-0.006525777778853842,0.04313679688756056,-0.23472421562839693,-0.04434294160406411,-0.3642673465972723,1.1502875789273919,-0.6530334579850038,0.584590331938936,-0.08420591177140356,-0.24102202993715702,-1.1010471078172004,0.0779396259537168,0.538725150299751,-0.8237259774605942,1.0498842814608909,2.0440348259168593,-0.8683199097168202,0.19786828051304872,-0.44097328872590347,0.1386347443322028,-0.25304608326355355,0.3396188313541128,1.0380595714828207,0.6036219930342045,0.564186236625594,-0.02215212206584101,0.3327147088827408,-0.0004157720145271994
GESTFIPS__53,-0.3009130566134439,-0.541401587969681,0.8570673758899483,-0.4301900102740738,0.7227174741277379,0.26424808304976943,1.0054276239107465,-0.09978031687825505,-0.36519430670152486,-0.21296446753315224,-0.382984597338168,-0.6022504645209059,0.448241188937465,0.44830090429053643,0.507268458593498,-0.5996101287652191,-0.4493342127291915,-0.029158922044919176,0.0504597889049489,-0.28636344668712577,1.1751891548743314,-0.10258028816540966,-0.3941564653408007,-0.11606400697122712,-0.2563815887331206,0.33463197300613606,0.24761217961523213,0.5568603340409072,0.22070939667841444,0.41810068139682893,-0.42400839146661434,0.04702377040141181,0.45457985645528104,-0.7211685161841535,-0.25513342323049215,-0.7441516346815228,-0.012356593957506878,-0.2491420663229883,0.8002784517676051,0.8253557633357541,1.2367987266187621,-0.07347990940599362,-0.4768187787135023,-0.019886214158809406,-0.2893841116798288,0.043345919597786366,0.669251908307862,-0.1605703576806556,0.43751726923551193,-1.0304785921583326
GESTFIPS__54,-0.16308503504757493,0.6087728164981704,-0.5174081870949719,-0.09034485811118012,-0.58050468962264,0.952568176285286,-0.05662019390939823,1.0905220714024646,0.4433768704701853,-0.593045759500362,0.036894597259487974,-0.04347767147707757,-0.588473635129199,0.5793072057886322,1.088356121311688,-0.42826588449092134,0.13099690402234604,-0.021686764373157627,-0.2537956848002138,-0.24511108257951347,1.4294340048008058,-0.3811878933739005,0.11724221979620827,-0.4648901157194634,0.6038842518153428,-0.49866080427807546,-0.10116123185010897,0.37587567399351884,-1.0317945638535033,0.10436777690246564,-0.6279351190817929,-0.4454898646806935,-0.7952823719986951,1.118347436102527,-1.2670527000763556,2.1889823319344006,-0.1071855388215076,1.1016359190168163,-0.21507638079644853,0.08399616377757183,-2.075507196198145,-0.3700026135683116,0.007709088256792013,-0.799203668142386,-1.79755371961078,1.535130149856472,0.08717057778531148,-0.640740264508091,2.0177486862936265,-0.36742786545571215
GESTFIPS__55,-0.37624475561656634,0.6992245243179741,-0.27667024808660146,0.3538250393302497,0.7283850125429384,-0.21886181226702112,-0.5548273398446237,0.2771462142949554,-1.875469555151123,-0.5060183415066246,0.20370886252418796,0.5996576041888751,-0.1496761025961685,-0.2321078426062499,-0.07090123638440825,0.1182446254245557,-0.05397077508743292,-0.056213092271810323,0.0626512185944981,-0.06267830894821715,0.26186340502355804,-0.13447854384180066,0.3094682580132219,-0.38824192791000695,0.523726850027856,-0.753091632475813,0.16735575185037577,0.26729377935540444,-0.05589216330888652,0.1822464803973738,-0.5774771128934006,0.06343533857126306,0.13847512769283485,0.05767698749655574,-0.5326761560951861,-0.22679314923554525,-0.5696025577688841,0.33622518265823526,-1.4024553453767818,0.5668829425999722,1.138126891292931,-0.8320813153207196,1.1032149656314012,-0.05527957870879164,-1.0460905475299598,-0.37592022090415556,0.5132119400209527,0.7304850286715778,0.021378526046230764,1.0515435020404809
GESTFIPS__56,-0.5321631720455624,0.004897820422130267,-0.18241287614382504,1.6251153791406545,-0.3548722816789201,-1.228118641933318,0.10179590050931561,-0.45413267003147173,0.9750815024271161,-1.8322593090014103,1.0859588640870184,-0.2217712914197309,-0.07235940398910952,-0.060192859809517836,0.11044985118158307,-0.25590388938297454,0.23166634309937442,-0.5679652382732546,-0.6068825363248995,0.5508417937507577,2.102504229647946,1.3782270179201614,0.5548209632644632,0.43413916947969433,-1.361204920975763,-1.631786122849101,2.2872258127158838,1.6247585143420427,-0.3585783778118176,-2.012405993553875,-0.6874189053715085,-2.9571273110171643,1.216304065073138,-1.547797597646018,0.992285919345972,2.4916877314506567,-1.2832390421214117,-1.0980506429030397,1.651278891492748,0.8661351613736576,-2.752045361124069,-3.5802298821205745,0.943005982040584,1.549908539286512,1.030023594651834,2.918083371568685,-0.06337101665532763,-5.397707659804592,-2.900852066648662,-1.9552515810357078
GTMETSTA__1,0.028968571908898007,-0.11330068394285601,0.09020320063788231,-0.14589990756082694,-0.026601242549093587,-0.0016937887708638032,-0.027624582372447293,0.036132048018541404,-0.01334901204708384,0.0001160175591618527,0.01635934575827619,0.01053342535065204,0.02490212343337644,0.009701717639880496,-0.031683196029996544,0.012694060564504544,0.06715471690745158,0.044346601593293844,-0.018896294194667308,0.0423229450785034,-0.11406801380290296,-0.014024508746042694,-0.04455243885430626,0.018579526493249617,-0.06378386578932585,0.1249245454153399,-0.04487174779683752,-0.02963357378607833,-0.0005590780050269109,0.004954764228671032,-0.011338847364967384,-0.0024550165497403773,-0.0034181140721882977,-0.014614854311176782,0.04316584685182611,-0.03547272883044445,-0.00685808988104927,-0.005460389170108367,0.0034769624284745203,-0.0029023674929052642,-0.0003988763394010936,0.06334523547795458,-0.01482865554150463,0.001725215274438702,-0.0025393792681801483,-0.013400457767359495,-0.005049796419894214,0.0050896842672000665,0.013109496149241449,0.013117496010858503
GTMETSTA__2,-0.16877763933458678,0.6273918540808228,-0.5313402127317727,0.6847902621004359,0.29394330415773273,0.15669401675969905,0.1515779519007664,-0.14328511196764515,0.05427626100150295,-0.010776344679654397,-0.10642855458217919,-0.06934023755352303,-0.10491695119888342,-0.08287923194497696,0.08229759162868469,0.08161045487837222,-0.1239417097050209,-0.28463745659693024,-0.10949948247724263,0.015503387031785236,0.7772357081295351,0.12585551055894803,0.21351993417934903,-0.09620775577624882,0.2955105787607074,-0.6630335204624229,0.24445037035519784,0.14678200635845243,0.021002765223559292,0.014683277273319684,0.06352483168653189,0.02065226145307107,0.018498455622347375,0.06404935177214563,-0.20456477545162652,0.18943021596089238,0.04520820179636572,0.04340583152685661,-0.0025401523049961,0.018658272909303584,0.011875569233485032,-0.32745119819877105,0.07166272221510678,-0.011263716509333402,0.013382310840008713,0.060324132840922605,0.02653105605887218,-0.02743140249871226,-0.07106493009439109,-0.05748784993039735
GTMETSTA__3,0.1714458291202998,-0.1745239202806096,0.621698286778654,1.6414390023750403,-2.263735672990779,-2.235576305097082,-0.02147387836442124,-0.8051954407400742,0.2771766537639424,0.1537863734649746,0.26530203601149493,0.18314874753583318,-0.4614882334170373,0.45689811599364244,1.3630706889361188,-2.282954697755251,-3.6544952761514806,0.660559998006193,3.2167205454154466,-3.7221740375713477,-2.3826019889014733,-0.7521494483004413,0.43438439158082764,-0.0725533266046629,0.7761507134265834,-0.24296914285347782,-0.008143399831560007,0.21675185892493803,-0.2722905841440965,-0.6308112558854911,-0.028637715358654198,-0.11076285585405983,0.0012379995933682986,0.23333659886815566,-0.45587729199690546,0.05141334221601717,-0.1201877398700676,-0.20803060767610262,-0.24797940438503865,-0.04367914725710705,-0.1471421880812588,-0.2558607666637744,0.13555076206652775,0.02858484911208628,0.006384557679461086,0.18974312010095362,0.01392313576373232,-0.003562410996891928,-0.002962730499095085,-0.209420417440787
HEHOUSUT__1,-0.023729768081684137,-0.005202541822649609,0.01933317762735006,-0.035651923724637,0.023732007107105685,-0.0226835127003028,-0.0247525547540643,0.0009703977000775716,-0.010871300054827468,0.0019416195277437355,-0.004781332407045374,-0.006004362048092812,0.008808428813756037,-0.006862829896938029,-0.015372044139144198,-0.015092773201269026,0.007334690766033466,0.030658005201102227,-0.005191276838345092,0.01641104382544677,-0.06567541989680124,-0.008822694392047864,-0.014108316790186872,0.0045861636883356245,-0.03572875155988338,0.05660460743602878,-0.01692434183280954,0.022254006081516536,-0.017972483735448897,0.005666218761719233,-0.007445279812691869,0.01756804714130433,-0.024546201552473643,0.0028678505468785584,-0.008623384836004735,0.014867304119747423,0.021558617302181275,0.023216091317953866,-0.0016037647930869975,0.005714219601635021,-0.00024310210695749563,-0.02807151645258444,-0.0011682118483708238,-0.001674621706951321,-0.0017530219983948425,0.010098196529331194,0.013761259628184329,0.0002493413661354613,0.005052125067537687,0.015061709727673619
HEHOUSUT__2,0.6200823955193496,0.4790558105901179,-0.6265216835253307,-0.5865700576521687,0.7146599755561227,0.6435284437242689,0.2666235704771474,-1.0501788968240515,-0.4834615684815616,-0.3065236376886041,-0.007625909258514668,0.41129802464854903,-0.03704286763831224,0.055657356675742224,-0.5221326620232757,-0.4688915259615341,-0.4429580651296843,0.7054474981882017,-0.056984898059231126,-0.6794450822293644,-0.2839818910585576,-0.37863618029033863,-1.8717662476082417,0.04966511518235041,-0.9548784858376657,1.6139912726805286,-2.7184896158186818,3.928910582297178,-1.0506744854603127,3.0847599380612247,0.26831297318532654,3.121010184232828,-2.706223339344203,-0.5798510391707138,1.6153776210742803,-2.6431895477682747,-2.9088980145561862,-11.09928670824027,-1.656155901657355,0.5414790387896297,5.974361252719298,2.44312448130399,1.5999262215241232,1.27900290305374,4.754546382327609,0.6460240903990193,-10.889358574482374,-1.1600099666833787,-5.32449281758047,-6.0273849425789265
HEHOUSUT__3,0.4691525761102325,0.693833976906461,-1.0587841713477182,-0.7737618333261267,-0.9690484194579408,-0.7189158263581323,0.3489243984590336,0.5463386789600049,0.24638849547115677,0.05971213147720551,-1.3087586675933236,0.3190725912647983,-1.1498478310872158,0.9063337237232083,2.1884049357705626,-0.1508561899719281,0.7869126871970482,1.018746478216367,-1.6436374505049611,1.6476080178772854,3.2796896246789258,1.1750790296073605,1.682821991754385,-3.3024113620273905,0.9356536349063267,-8.444916845044732,8.390684082323633,2.051786989155019,-12.232200401857533,-7.329774866108596,3.5559758395408987,10.632147909250827,2.507942218868201,7.382379398220332,-12.093892037201584,-5.690151364742197,25.489686863473295,-17.959735261993327,3.5015540824547235,-5.196843808242175,1.0867754499732385,15.43477867168107,-11.123532911772731,19.28597245783269,-17.366207815507977,21.24362922028766,6.4143306126644095,11.139529487932258,4.7765331946408995,-8.393509641090168
HEHOUSUT__4,1.3870416463628206,0.6083068411461091,1.5065333333498394,-0.7061966268274196,1.4167340284262984,0.6905125405299765,-0.895787425679082,-0.8596279768790797,0.013183694849644864,0.13635967482652567,0.7971610347591274,0.3831555324052931,0.2642483075492464,-0.5173832122455225,1.9989202097828216,1.482535651691547,-0.1701492807420381,-0.16060910201698073,0.30190897862102695,0.9808149250684643,-1.1834119264646252,-0.06403168119992045,3.9353687142794893,1.741914914984809,-2.252124454967087,-0.8477185827125879,5.977671060098124,2.5108878161083097,-0.04377885300777736,-0.28130433726349985,-2.7434011678717494,-14.985053362653193,-11.48015390683049,-2.8001307170817613,-5.079688237351855,8.341944375010756,1.286860393964075,-4.003693178356335,5.434241725607044,-3.6384575358266584,-1.7601345557771668,19.502324790254264,-1.569860331607806,6.540553482015937,5.224230499266913,-0.8054905733313686,8.77863949562967,2.4926544242507376,8.37919635328367,-11.706084894090244
HEHOUSUT__5,0.44959710243108164,0.13027225073354706,-0.38611475390794325,0.7034890520785491,-0.5534699490677868,0.44979052562612487,0.3008567064433169,-0.108965656608688,0.15716912497301697,-0.12851404256784268,0.0072014248564247025,-0.11193978199282183,-0.1819224783263551,0.07725120869933066,0.29869380114943955,0.26688061386902384,-0.14487019850102975,-0.5741565045677862,0.06478623350934211,-0.27592193494024564,1.2969401390177355,0.1902191974726405,0.2924909461460385,-0.10934413281210152,0.6947353081858139,-1.149910362421846,0.23720702804816637,-0.5556932848535943,0.6389798670887171,-0.14543216313075613,0.2987539662895468,-0.3699839111836127,0.5146172640020817,-0.023445820784654015,-0.06983251585941207,-0.14005106354338678,-0.32856482257462677,-0.5134083556991618,-0.2901175912863164,-0.6526821935863482,-0.1618664756816656,0.26933165651292945,0.04713173603022221,0.018614196892688034,-0.033786321476857846,-0.1844082742936804,-0.20367920172625945,0.11428734277243077,-0.1529768784397853,-0.296790661551934
HEHOUSUT__6,0.41083625996656675,-0.14853063869403318,-0.3175092760031135,0.43407616136623906,-0.23304952009807478,0.4638257114355539,0.2880520152654502,0.01964508352372377,0.22097461864975274,-0.030616673248641302,-0.1750629117381649,-0.14773017856906895,-0.20079748420241672,0.6069167525298356,0.21469625507495063,0.5100564468912141,-0.21378155657171743,-0.7627215435280137,0.29935404994955334,-0.6288097210375578,1.1080163759319175,0.0723917595333393,0.12357403633730728,0.0716425413081007,0.9002144338988213,-0.5218517715582955,0.988962831543321,0.12610588046240762,-1.55545275393564,-0.19395224776654105,-0.9695500975356753,0.23993041689372724,0.4352235266195418,0.019249420896209308,2.3997971300026646,-1.8777163187087496,-1.203821021059142,1.6709434803133842,2.195972541958042,4.352414969694626,0.9628050409026618,1.054907895641884,0.023118551208594264,0.054736800800017235,0.01497696630271551,-0.934657579283285,0.03267278211535622,-1.5413306257132402,0.01551983574728251,0.3182115876795498
HEHOUSUT__7,0.7489835052223613,0.3016747509009619,0.020724109026962076,-0.07676403999515308,1.0124754414511812,-0.13696508119418171,1.175555657488776,-0.5930198950843054,0.6250015676083742,-0.05376966375920297,0.014773671786660884,-1.0397320014324556,0.307755815895171,-0.3058245148840026,0.5485364788617001,-0.01587614757453118,0.17401332253354623,-1.2791464964124972,1.2260929596646217,-0.8074706558708025,0.43196108465059074,-0.7834123130743909,-1.3075206698281503,-0.3204797182642597,0.6494219953390918,-2.736732077677132,-1.412486900933762,0.1904432816196267,-5.458767221500772,5.791156737206282,-4.211811735358706,-5.003287937328434,8.19942991039308,-7.626568249538132,-0.5595284417627017,9.528148577527299,-4.202988551716277,-7.848658068518089,9.433914951740716,4.461630844641492,-1.4456483864578549,15.582835209426477,-2.6851258690913338,-14.724070456048555,7.947401758345552,7.52412088138805,-10.75501256739667,11.294299990229273,11.035558917545167,12.755079592914797
HEHOUSUT__10,1.0047648017587532,-0.9783822330283074,-1.2728764494736473,4.823690092359576,6.420962744239253,-0.35489580601557896,30.36579221445464,13.39446047156117,9.467163470567133,13.913818610234019,17.574324611616724,40.73148869092665,3.1671807243032175,-0.7546293029592843,2.643454186471532,14.136031581148636,20.109795317044856,56.592978040557966,91.76364734118722,43.48202470983076,28.59421858836467,10.46034418791605,-3.6568970885248584,-1.082394237578174,0.5020315368281948,5.568888570740233,-0.7303102700643701,-0.8036514583700087,-1.6917237938293934,-1.973742634341542,0.626084739716009,0.50203723024664,-0.9666535604830035,0.5374078435908428,-3.3778164071831376,-2.945594201009243,1.4424143562869256,-2.1373209243071063,-0.6652156365756767,4.198716679861134,-4.6073131723818195,0.38208850622754503,-0.9215868588183885,2.2616118823340265,-0.07385247280572874,0.2079688776808289,0.4445258508577826,0.49406760248333786,-1.2461755439899613,0.9815307850043804
HEHOUSUT__12,-0.08326343564370756,-1.474033895255293,1.0786763021211874,4.755877712746054,7.807367040019134,-3.526366383975239,31.00669086039818,16.157344043835447,8.219803017446846,14.472124643120818,18.312612216909667,40.27879100145472,2.088298047359842,0.11918788963781148,-0.5841120223818311,-2.7600005317008334,-0.812809195566954,-9.915469777805633,-13.767542699120106,-7.648012104583329,-5.058010923646186,-2.026179191394329,1.0702221861148926,0.15279580376275428,-2.165749592289196,-1.4066657058285612,0.2842470930175813,0.4711156476645026,0.1358972271883073,1.0747907040740503,0.6213736302961109,-0.0018128736441618276,0.7792846950721616,-0.3553001395153149,0.26434782675268004,0.22766664080678686,-0.21055390717011804,0.1891819372316522,0.005286008285655876,-0.7469938927585581,1.7272884172792518,0.08135037715774848,0.1550655709114303,-0.19119256687824313,-0.7551704633515364,0.3558690983097217,0.34327955493348183,-0.9653016125474082,-0.7795088882898503,-0.37376515386883674
HETENURE__1,-0.2973640181986008,0.15255490153656423,-0.04322025378575717,0.10284568152044364,0.01292412085172943,0.03146621236704683,-0.07556526894022379,-0.003789254437947808,0.016513667533956472,0.020861791703817918,0.010915086015577943,0.030743505780575775,-0.100791922946503,0.2088509024269027,0.0008123237296430115,-0.09490755248754724,-0.0004172479740944912,0.01707447069016229,-0.009515910653945222,0.037755278192279175,0.04771320829035832,-0.07889627329911977,0.02015085605428708,-0.031013563740172778,-0.018660122705859074,0.012777768263444572,0.03685364407338673,-0.20567151990609725,-0.038189891424773977,0.06756969894972284,-0.017500028905999512,0.00829325324866506,0.05444794112411031,0.01654989480188223,0.05019739435410181,-0.0011034541144701972,-0.0074831674545518785,0.014968877966999946,0.006704369447386432,0.0644086271771709,-0.006520108555798062,0.008666234752785879,-0.032942182018667464,-0.007558485671035684,0.02890901874808489,-0.03054883554935259,-0.003292238630277721,0.0052009432709362825,-0.03749114722495742,-0.018419235570493287
HETENURE__2,0.5556426299124593,-0.2955639925096986,0.08846761757612447,-0.20202137534236467,-0.01831878560545174,-0.05919279527327072,0.13846974167268133,0.010310585606971593,-0.03276242602472366,-0.03737333278210489,-0.017365186459744317,-0.05772421265661388,0.19032604206131806,-0.3968180923071121,-0.006253443404957833,0.17431368420073742,0.015351569250353369,-0.025436542474259215,0.019301227773218167,-0.06829161707461516,-0.11397202783339533,0.14458607619182104,-0.0447558894227711,0.04549043102275255,0.03214634323156807,0.018251384911387423,-0.0800188928706086,0.3664715145401659,0.0890704837110759,-0.10799122862846526,0.055457127581726065,-0.003295738369464559,-0.13494423158812802,-0.00760043675439708,-0.0980487531483783,-0.020697251325780933,0.00875164926984714,-0.005905946250642442,0.001817829994601703,-0.13718855697858956,0.0658741496544728,-0.01432261246913417,0.08489194395942087,-0.007628261618352177,-0.03543653995774333,0.06597537912931836,-0.002070678511723473,0.02874757059810566,0.05287136309188642,0.0028538529588794017
HETENURE__3,0.37077613640845986,0.24464759777114878,-0.2651596249049453,0.2793953527534577,-0.2574611977729337,-0.022831684777339076,0.20716044883126042,-0.12897782180216003,0.058288261683970694,-0.09257847751189828,-0.13904116068835365,-0.026821538162549192,0.043294300143755605,0.011435101737690103,0.1950029331500713,0.24362447270990462,-0.6026441685027494,-0.2890205231569961,-0.051058258540972096,-0.14047366991393107,0.967739712163212,0.21577788436720746,0.26887516676079964,0.5544293790424865,0.1359044194749023,-1.7596809379057532,0.41580482878710073,0.9948078742082064,-0.6854538091417101,-0.8403565014684458,-0.9201541350572936,-0.5153553668745405,1.3065384164471114,-0.9860702643173854,0.11340534897359804,0.9434271793261257,0.2258576391569054,-0.931955665612953,-0.6021458287675554,0.616617822354464,-2.21425884948941,-0.08824113183072468,-0.924916314829009,0.9097783541796849,-0.8051846972099773,-0.33001211127073377,0.3444497109429801,-1.5986729686747663,0.7579944420625805,1.3294550407144028
HRHTYPE__1,-0.5255414859598441,-0.05460312679287376,0.0914223314094488,0.22559674594851092,0.020253750041430933,0.17914899744611373,-0.17008950270446535,-0.020452203978019223,0.050797442258136254,0.013939748834578047,0.0010520956143628617,0.08575240690424739,-0.17522359340459903,0.2485862859212479,0.03998623566499637,-0.03537336581204053,0.03570113922417036,0.11576639446233522,-0.05693974247806309,0.07559025170041198,-0.03705516172093015,-0.2720077595966926,0.03302327653608118,-0.009633583641243776,-0.04925126358527686,-0.011777015990945555,0.03163466086513528,0.03425961094603872,0.09264804375927836,-0.05590626275059478,0.06447157915173797,0.049535799973196834,-0.007547413897784396,-0.04285012681475722,-0.02120979468771701,-0.001501907587761951,-0.0524362590314663,-0.03382938300482835,0.02215184069747798,-0.031661652738544245,0.027492210036110985,-0.008218350171064316,0.013598030292055958,-0.0032826747626470195,0.014049320036759471,0.009416948424750876,0.020841886823042003,-0.02311335038336299,0.02927675905336089,0.007665380944307312
